pair_id,transition_id,source_human_label,target_human_label,arm,semantic_mode,steps,step_size,rho,semantic_temperature,target_logit_weight,source_logit_weight,proxy_hits,proxy_denominator,tasr_hits,tasr_denominator,tasr_percent,asr_hits,asr_percent,semantic_gap_clean,semantic_gap_adversarial,semantic_gap_gain,effective_lambda,elapsed_seconds
P16,T04,4,7,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,0,8,0.0,1,12.5,-0.23705348372459412,0.61860191822052,0.8556554317474365,26.935359954833984,116.15814102900913
P16,T04,4,7,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,1,8,12.5,1,12.5,-0.23705348372459412,0.6222023963928223,0.8592559099197388,53.874263763427734,126.31669831697945
P16,T04,4,7,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.23705348372459412,0.6435037851333618,0.8805572986602783,13.479266166687012,223.08668830199167
P16,T04,4,7,pull_push_standard,prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,0,8,0.0,1,12.5,-0.23705348372459412,0.6044032573699951,0.8414567708969116,13.483037948608398,115.9383083920111
P16,T05,5,8,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.10812726616859436,0.3800120949745178,0.4881393611431122,17.0936336517334,230.87041852498078
P16,T05,5,8,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.10812726616859436,0.4479983448982239,0.5561256408691406,44.00302505493164,115.9342874349968
P16,T05,5,8,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.10812726616859436,0.45322078466415405,0.5613480806350708,11.075199127197266,222.99380813899916
P16,T06,6,9,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.14410129189491272,0.34350019693374634,0.48760148882865906,15.654000282287598,231.2131470440072
P16,T06,6,9,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,2,8,25.0,4,50.0,-0.1441013514995575,0.45591267943382263,0.6000140309333801,50.746891021728516,115.8928140399803
P16,T06,6,9,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.1441013514995575,0.4672050476074219,0.6113064289093018,12.735249519348145,222.85801158100367
P16,T07,7,10,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,1,8,12.5,1,12.5,-0.2389344424009323,0.40106362104415894,0.6399980783462524,12.518304824829102,230.88240649498766
